"","ResponseId","rural","income","major_hss","gender","partyid_true","ct_norm","conj_1_1","conj_2_1","conj_3_1","conj_4_1","conj_5_1","conj_6_1","special_conj_1_1","task","profile","Age","Gender","PreviousOccupation","PoliticalParty","PoliticalStatement1","PoliticalStatement2","Chosen","choice","Inparty"
"188","R_294IpeAQ5cJSyfB",0,3,"Non-HSS",1,"Civic Coalition",0.4,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","4","2","54","Male","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","",1,"Yes"
"189","R_294IpeAQ5cJSyfB",0,3,"Non-HSS",1,"Civic Coalition",0.4,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","5","1","47","Male","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Mild","",0,"No"
"190","R_294IpeAQ5cJSyfB",0,3,"Non-HSS",1,"Civic Coalition",0.4,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","5","2","39","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","",1,"Yes"
"191","R_294IpeAQ5cJSyfB",0,3,"Non-HSS",1,"Civic Coalition",0.4,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","6","1","39","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","",1,"Yes"
"192","R_294IpeAQ5cJSyfB",0,3,"Non-HSS",1,"Civic Coalition",0.4,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","6","2","59","Male","Civil Activist","Civic Coalition","PS1_Mild","PS2_Mild","",0,"Yes"
"193","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","1","1","39","Female","Member of the Cabinet","Civic Coalition","PS1_Mild","PS2_Mild","1",1,NA
"194","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","1","2","62","Female","Member of the Cabinet","Law and Justice","PS1_Strong","PS2_Mild","0",0,NA
"195","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","2","1","54","Female","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Strong","1",1,NA
"196","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","2","2","54","Male","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Strong","0",0,NA
"197","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","3","1","54","Female","Civil Activist","Law and Justice","PS1_Strong","PS2_Strong","",1,NA
"198","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","3","2","59","Female","Civil Activist","Civic Coalition","PS1_Mild","PS2_Mild","",0,NA
"199","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","4","1","62","Female","Businessperson","Civic Coalition","PS1_Strong","PS2_Mild","1",1,NA
"200","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","4","2","59","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Mild","0",0,NA
"201","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","5","1","59","Female","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","",0,NA
"202","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","5","2","47","Female","Businessperson","Law and Justice","PS1_Strong","PS2_Mild","",1,NA
"203","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","6","1","47","Female","Civil Activist","Law and Justice","PS1_Mild","PS2_Mild","",0,NA
"204","R_299D5RuXkAjeZfX",0,3,"Non-HSS",1,NA,0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate A","6","2","47","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","",1,NA
"205","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","1","1","62","Female","Civil Activist","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"Yes"
"206","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","1","2","47","Female","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Mild","0",0,"No"
"207","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","2","1","47","Female","Member of the Cabinet","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"Yes"
"208","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","2","2","59","Male","Civil Activist","Law and Justice","PS1_Strong","PS2_Mild","0",0,"No"
"209","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","3","1","62","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"210","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","3","2","47","Male","Businessperson","Civic Coalition","PS1_Strong","PS2_Mild","1",1,"Yes"
"211","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","4","1","54","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Strong","1",1,"Yes"
"212","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","4","2","39","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"213","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","5","1","47","Female","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"214","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","5","2","47","Male","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Strong","1",1,"No"
"215","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","6","1","59","Female","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"216","R_29b5W1nXdraEflK",0,2,"HSS",1,"Civic Coalition",0.733333333333333,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","6","2","54","Female","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","1",1,"No"
"217","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","1","1","39","Female","Civil Activist","Law and Justice","PS1_Mild","PS2_Mild","",0,"Yes"
"218","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","1","2","47","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","",1,"Yes"
"219","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","2","1","62","Female","Businessperson","Civic Coalition","PS1_Strong","PS2_Mild","",0,"No"
"220","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","2","2","54","Male","Businessperson","Law and Justice","PS1_Strong","PS2_Mild","",1,"Yes"
"221","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","3","1","54","Female","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","",0,"No"
"222","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","3","2","39","Male","Civil Activist","Civic Coalition","PS1_Mild","PS2_Strong","",1,"No"
"223","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","4","1","39","Male","Civil Activist","Civic Coalition","PS1_Mild","PS2_Strong","",0,"No"
"224","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","4","2","47","Male","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Strong","",1,"Yes"
"225","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","5","1","62","Female","Businessperson","Civic Coalition","PS1_Strong","PS2_Mild","",0,"No"
"226","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","5","2","62","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","",1,"No"
"227","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","6","1","59","Female","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","",0,"No"
"228","R_2aegJ1Xhuqg5M1K",0,4,"Non-HSS",1,"Law and Justice",0.533333333333333,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate A","6","2","47","Female","Civil Activist","Civic Coalition","PS1_Mild","PS2_Strong","",1,"No"
"229","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","1","1","54","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Mild","1",1,"Yes"
"230","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","1","2","54","Male","Member of the Cabinet","Civic Coalition","PS1_Mild","PS2_Strong","0",0,"Yes"
"231","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","2","1","62","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"232","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","2","2","39","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Mild","1",1,"Yes"
"233","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","3","1","62","Male","Businessperson","Law and Justice","PS1_Mild","PS2_Mild","0",0,"No"
"234","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","3","2","59","Female","Civil Activist","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"Yes"
"235","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","4","1","54","Female","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Mild","0",0,"No"
"236","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","4","2","39","Male","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Strong","1",1,"No"
"237","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","5","1","62","Male","Member of the Cabinet","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"Yes"
"238","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","5","2","54","Male","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Mild","0",0,"No"
"239","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","6","1","59","Male","Civil Activist","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"Yes"
"240","R_2amBq1sus0UBBqF",1,3,"Non-HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","6","2","54","Male","Businessperson","Law and Justice","PS1_Strong","PS2_Strong","0",0,"No"
"241","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","1","1","47","Male","Businessperson","Law and Justice","PS1_Strong","PS2_Mild","1",1,"No"
"242","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","1","2","59","Female","Businessperson","Law and Justice","PS1_Strong","PS2_Mild","0",0,"No"
"243","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","2","1","39","Male","Businessperson","Civic Coalition","PS1_Strong","PS2_Strong","0",0,"Yes"
"244","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","2","2","62","Male","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","1",1,"No"
"245","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","3","1","47","Female","Businessperson","Law and Justice","PS1_Strong","PS2_Mild","1",1,"No"
"246","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","3","2","59","Female","Civil Activist","Civic Coalition","PS1_Mild","PS2_Strong","0",0,"Yes"
"247","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","4","1","62","Male","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","0",0,"Yes"
"248","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","4","2","39","Male","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","1",1,"No"
"249","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","5","1","39","Male","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Mild","1",1,"Yes"
"250","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","5","2","59","Male","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","0",0,"Yes"
"251","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","6","1","54","Female","Civil Activist","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"Yes"
"252","R_2B3BD8smWXlqhDr",0,4,"HSS",0,"Civic Coalition",0.533333333333333,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","6","2","59","Female","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"253","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","1","1","59","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Strong","1",1,"Yes"
"254","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","1","2","62","Male","Businessperson","Law and Justice","PS1_Mild","PS2_Mild","0",0,"No"
"255","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","2","1","62","Male","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"256","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","2","2","54","Female","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","1",1,"No"
"257","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","3","1","47","Male","Businessperson","Civic Coalition","PS1_Strong","PS2_Strong","1",1,"Yes"
"258","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","3","2","39","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"259","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","4","1","47","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","0",0,"Yes"
"260","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","4","2","39","Female","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Mild","1",1,"No"
"261","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","5","1","54","Female","Civil Activist","Civic Coalition","PS1_Strong","PS2_Strong","1",1,"Yes"
"262","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","5","2","47","Male","Member of the Cabinet","Law and Justice","PS1_Strong","PS2_Strong","0",0,"No"
"263","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","6","1","47","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Strong","1",1,"Yes"
"264","R_2bIUENLiH299PKk",0,3,"Non-HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate A","Candidate A","Candidate B","6","2","59","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Mild","0",0,"Yes"
"265","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","1","1","39","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","",1,"No"
"266","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","1","2","62","Male","Businessperson","Civic Coalition","PS1_Strong","PS2_Strong","",0,"No"
"267","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","2","1","59","Female","Businessperson","Law and Justice","PS1_Strong","PS2_Strong","",0,"Yes"
"268","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","2","2","59","Female","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","",1,"Yes"
"269","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","3","1","54","Female","Civil Activist","Civic Coalition","PS1_Mild","PS2_Mild","",0,"No"
"270","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","3","2","59","Male","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","",1,"Yes"
"271","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","4","1","39","Male","Businessperson","Civic Coalition","PS1_Strong","PS2_Strong","",1,"No"
"272","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","4","2","47","Male","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Mild","",0,"No"
"273","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","5","1","54","Male","Businessperson","Law and Justice","PS1_Strong","PS2_Strong","",0,"Yes"
"274","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","5","2","54","Female","Civil Activist","Law and Justice","PS1_Strong","PS2_Mild","",1,"Yes"
"275","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","6","1","39","Female","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Strong","",0,"No"
"276","R_2BswXERy5ayVymZ",0,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","6","2","39","Female","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Mild","",1,"Yes"
"277","R_2C8RsTH7kghK7Vl",0,3,"HSS",1,"Law and Justice",0.466666666666667,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","1","1","54","Female","Businessperson","Civic Coalition","PS1_Strong","PS2_Mild","0",0,"No"
"278","R_2C8RsTH7kghK7Vl",0,3,"HSS",1,"Law and Justice",0.466666666666667,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","1","2","54","Female","Businessperson","Law and Justice","PS1_Strong","PS2_Strong","1",1,"Yes"
"279","R_2C8RsTH7kghK7Vl",0,3,"HSS",1,"Law and Justice",0.466666666666667,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","2","1","39","Male","Civil Activist","Civic Coalition","PS1_Mild","PS2_Strong","0",0,"No"
"280","R_2C8RsTH7kghK7Vl",0,3,"HSS",1,"Law and Justice",0.466666666666667,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","2","2","62","Female","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","1",1,"Yes"
"281","R_2C8RsTH7kghK7Vl",0,3,"HSS",1,"Law and Justice",0.466666666666667,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","3","1","54","Male","Member of the Cabinet","Law and Justice","PS1_Strong","PS2_Mild","1",1,"Yes"
"282","R_2C8RsTH7kghK7Vl",0,3,"HSS",1,"Law and Justice",0.466666666666667,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","3","2","62","Female","Civil Activist","Law and Justice","PS1_Mild","PS2_Mild","0",0,"Yes"
"283","R_2C8RsTH7kghK7Vl",0,3,"HSS",1,"Law and Justice",0.466666666666667,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","4","1","54","Female","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","0",0,"No"
"284","R_2C8RsTH7kghK7Vl",0,3,"HSS",1,"Law and Justice",0.466666666666667,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","4","2","47","Male","Businessperson","Civic Coalition","PS1_Mild","PS2_Mild","1",1,"No"
"285","R_2C8RsTH7kghK7Vl",0,3,"HSS",1,"Law and Justice",0.466666666666667,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","5","1","39","Female","Member of the Cabinet","Civic Coalition","PS1_Mild","PS2_Strong","0",0,"No"
"286","R_2C8RsTH7kghK7Vl",0,3,"HSS",1,"Law and Justice",0.466666666666667,"Candidate B","Candidate B","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","5","2","62","Female","Civil Activist","Civic Coalition","PS1_Mild","PS2_Mild","1",1,"No"
